trade_id,symbol,side,entry_ts_ms,exit_ts_ms,entry_ts_utc,exit_ts_utc,entry_price,exit_price,stop_price,target_price,qty,hold_bars,exit_reason,gross_pnl,realized_pnl,fees,slippage_cost,funding,mae,mfe
502,ETHUSDT,short,1779480000000,1779566400000,2026-05-22T20:00:00+00:00,2026-05-23T20:00:00+00:00,2063.56,2101.19,2101.19,1954.83,0.01,24,stop,-0.3763000000000011,-0.3992061250000011,0.022906125000000003,0.010399999999999637,0.0,-0.8344000000000006,0.5655999999999994
503,ETHUSDT,long,1779570000000,1779631200000,2026-05-23T21:00:00+00:00,2026-05-24T14:00:00+00:00,2146.68,2090.5,2090.5,2310.87,0.01,17,stop,-0.5617999999999984,-0.5851044899999984,0.02330449,0.010799999999999272,0.0,-0.7107999999999993,0.03180000000000291
504,ETHUSDT,long,1779793200000,1779807600000,2026-05-26T11:00:00+00:00,2026-05-26T15:00:00+00:00,2127.86,2100.4,2100.4,2205.95,0.01,4,stop,-0.27460000000000034,-0.29785543000000037,0.023255430000000004,0.010700000000001637,0.0,-0.5140000000000009,0.11799999999999727
505,ETHUSDT,short,1779919200000,1780048800000,2026-05-27T22:00:00+00:00,2026-05-29T10:00:00+00:00,2019.07,2013.8,2067.41,1878.12,0.01,36,max_hold,0.052699999999999816,0.030519214999999815,0.022180785,0.010199999999999819,0.0,-0.1500999999999999,0.5358999999999992
506,ETHUSDT,short,1780639200000,1780768800000,2026-06-05T06:00:00+00:00,2026-06-06T18:00:00+00:00,1682.51,1552.56,1751.44,1479.17,0.01,36,max_hold,1.2995000000000005,1.2817071150000006,0.017792885,0.00849999999999909,0.0,-0.06720000000000027,1.7891000000000008
507,ETHUSDT,long,1781200800000,1781330400000,2026-06-11T18:00:00+00:00,2026-06-13T06:00:00+00:00,1688.91,1664.47,1643.79,1820.9,0.01,36,max_hold,-0.24440000000000056,-0.26284359000000057,0.018443590000000003,0.008500000000001364,0.0,-0.3774000000000001,0.043599999999999
508,ETHUSDT,long,1781474400000,1781528400000,2026-06-14T22:00:00+00:00,2026-06-15T13:00:00+00:00,1718.76,1780.55,1697.02,1780.55,0.01,15,target,0.6178999999999997,0.5986537949999997,0.019246205000000002,0.008599999999998999,0.0,-0.10309999999999946,1.080999999999999
509,ETHUSDT,long,1781532000000,1781575200000,2026-06-15T14:00:00+00:00,2026-06-16T02:00:00+00:00,1814.21,1776.36,1776.36,1924.13,0.01,12,stop,-0.3785000000000014,-0.3982481350000014,0.019748135,0.00910000000000082,0.0,-0.4800999999999999,0.3456999999999994
510,ETHUSDT,short,1781798400000,1781928000000,2026-06-18T16:00:00+00:00,2026-06-20T04:00:00+00:00,1680.35,1707.37,1729.04,1537.72,0.01,36,max_hold,-0.27019999999999983,-0.28883245999999985,0.01863246,0.008500000000001364,0.0,-0.3848000000000002,0.09789999999999964
511,ETHUSDT,short,1782396000000,1782396000000,2026-06-25T14:00:00+00:00,2026-06-25T14:00:00+00:00,1536.23,1590.41,1590.41,1376.83,0.01,0,stop_entry_bar,-0.5418000000000006,-0.5589965200000007,0.01719652,0.007699999999999818,0.0,-0.5742000000000007,0.0
512,ETHUSDT,long,1782756000000,1782792000000,2026-06-29T18:00:00+00:00,2026-06-30T04:00:00+00:00,1628.2,1580.73,1580.73,1767.3,0.01,10,stop,-0.4747000000000003,-0.4923491150000003,0.017649115,0.008199999999999364,0.0,-0.4955999999999995,0.0
513,ETHUSDT,short,1782824400000,1782867600000,2026-06-30T13:00:00+00:00,2026-07-01T01:00:00+00:00,1551.03,1582.91,1582.91,1458.51,0.01,12,stop,-0.3188000000000011,-0.3360366700000011,0.017236670000000003,0.007799999999999727,0.0,-0.34920000000000073,0.01869999999999891
514,ETHUSDT,long,1783000800000,1783130400000,2026-07-02T14:00:00+00:00,2026-07-04T02:00:00+00:00,1711.03,1747.13,1660.4,1859.45,0.01,36,max_hold,0.3610000000000014,0.3419801200000014,0.019019880000000003,0.008599999999998999,0.0,-0.2599000000000001,0.6447000000000003
515,ETHUSDT,short,1783814400000,1783864800000,2026-07-12T00:00:00+00:00,2026-07-12T14:00:00+00:00,1785.79,1818.32,1818.32,1691.86,0.01,14,stop,-0.32529999999999976,-0.34512260499999975,0.019822605,0.00900000000000091,0.0,-0.37529999999999974,0.07529999999999973
516,ETHUSDT,long,1784034000000,1784163600000,2026-07-14T13:00:00+00:00,2026-07-16T01:00:00+00:00,1861.64,1914.06,1819.43,1984.51,0.01,36,max_hold,0.5241999999999984,0.5034336499999984,0.020766350000000003,0.009400000000000545,0.0,-0.07630000000000109,0.851099999999999
517,ETHUSDT,long,1785081600000,1785132000000,2026-07-26T16:00:00+00:00,2026-07-27T06:00:00+00:00,1914.72,1970.41,1894.86,1970.41,0.01,14,target,0.5569000000000005,0.5355317850000005,0.021368215000000003,0.009600000000000363,0.0,-0.06730000000000018,0.6727999999999997
518,ETHUSDT,short,1785193200000,1785322800000,2026-07-27T23:00:00+00:00,2026-07-29T11:00:00+00:00,1891.52,1911.2,1950.52,1718.32,0.01,36,max_hold,-0.19680000000000064,-0.21771496000000065,0.020914960000000003,0.009500000000000454,0.0,-0.3738000000000011,0.3570000000000005
519,ETHUSDT,short,1785610800000,1785618000000,2026-08-01T19:00:00+00:00,2026-08-01T21:00:00+00:00,1834.82,1843.62,1843.62,1812.13,0.01,2,stop,-0.08799999999999955,-0.10823141999999955,0.02023142,0.009200000000000728,0.0,-0.10400000000000091,0.026799999999998363
520,ETHUSDT,short,1786460400000,1786507200000,2026-08-11T15:00:00+00:00,2026-08-12T04:00:00+00:00,1871.74,1890.17,1890.17,1820.16,0.01,13,stop,-0.18430000000000063,-0.20499050500000063,0.020690505000000005,0.009400000000000545,0.0,-0.2108999999999992,0.19519999999999982
