trade_id,symbol,side,entry_ts_utc,exit_ts_utc,entry_price,exit_price,stop_price,target_price,qty,hold_bars,exit_reason,gross_pnl,realized_pnl,fees,slippage_cost,funding,mae,mfe,return_units,entry_bar_exit,ambiguous_intrabar,tag
71,BTCUSDT,short,2022-03-08T00:00:00+00:00,2022-03-09T00:00:00+00:00,37944.7,39694.0,39694.0,34503.5,0.001,1,stop,-1.749300000000003,-1.7920012850000029,0.042701285000000005,0.019,0.0,-4.702800000000003,0.09169999999999709,-0.047226655764836804,False,False,tsm_pressure_zone
72,BTCUSDT,long,2022-03-23T00:00:00+00:00,2022-03-27T00:00:00+00:00,42371.1,46197.5,40426.0,46197.5,0.001,4,target,3.8264000000000014,3.7776872700000013,0.04871273,0.02119999999999709,0.0,-0.6397999999999956,4.675900000000001,0.0891571677393318,False,False,tsm_pressure_zone
73,BTCUSDT,long,2022-04-05T00:00:00+00:00,2022-04-06T00:00:00+00:00,46604.2,45089.5,45089.5,49563.7,0.001,1,stop,-1.514699999999997,-1.565131534999997,0.050431535,0.023299999999995633,0.0,-3.5041999999999973,0.5838000000000029,-0.0335834867887443,False,False,tsm_pressure_zone
74,BTCUSDT,short,2022-04-18T00:00:00+00:00,2022-04-18T00:00:00+00:00,39629.2,40892.1,40892.1,37163.1,0.001,0,stop_entry_bar,-1.2629000000000015,-1.3071867150000014,0.044286715000000004,0.019900000000001455,0.0,-1.680800000000003,1.1635,-0.03298544293097013,True,False,tsm_pressure_zone
75,BTCUSDT,short,2022-04-22T00:00:00+00:00,2022-05-05T00:00:00+00:00,40429.4,35408.8,42970.3,35408.8,0.001,13,target,5.020599999999999,4.978888989999999,0.04171101000000001,0.020299999999995634,0.0,-0.37059999999999854,5.041400000000001,0.12315020727490388,False,False,tsm_pressure_zone
76,BTCUSDT,short,2022-05-21T00:00:00+00:00,2022-05-30T00:00:00+00:00,29174.3,30787.5,30787.5,25991.7,0.001,9,stop,-1.6132000000000009,-1.6461789900000008,0.03297899,0.014600000000002182,0.0,-3.1332999999999993,1.2222000000000008,-0.05642565511426156,False,False,tsm_pressure_zone
77,BTCUSDT,short,2022-06-02T00:00:00+00:00,2022-06-13T00:00:00+00:00,29782.0,24529.2,32430.7,24529.2,0.001,11,target,5.2528,5.22292884,0.029871160000000004,0.014900000000001455,0.0,-1.998,7.882000000000001,0.17537199785105095,False,False,tsm_pressure_zone
78,BTCUSDT,short,2022-06-17T00:00:00+00:00,2022-07-07T00:00:00+00:00,20377.2,20554.2,23426.5,14309.1,0.001,20,max_hold,-0.177,-0.19951227,0.022512270000000004,0.010200000000000728,0.0,-1.5107999999999993,2.7840000000000003,-0.009790956068547199,False,False,tsm_pressure_zone
79,BTCUSDT,short,2022-07-10T00:00:00+00:00,2022-07-12T00:00:00+00:00,21569.2,19575.7,22582.2,19575.7,0.001,2,target,1.9935,1.970870305,0.022629695000000005,0.010799999999999272,0.0,-0.025,2.3409000000000013,0.09137428856888526,False,False,tsm_pressure_zone
80,BTCUSDT,short,2022-07-18T00:00:00+00:00,2022-07-18T00:00:00+00:00,20784.0,21676.3,21676.3,19030.7,0.001,0,stop_entry_bar,-0.8922999999999993,-0.9156531649999993,0.023353165000000002,0.010400000000001455,0.0,-2.016,0.019599999999998546,-0.04405567576020012,True,False,tsm_pressure_zone
81,BTCUSDT,short,2022-07-22T00:00:00+00:00,2022-07-26T00:00:00+00:00,23132.9,20874.6,24279.4,20874.6,0.001,4,target,2.258300000000003,2.234095875000003,0.024204125,0.011599999999998546,0.0,-0.6170999999999985,2.443300000000003,0.09657655871075407,False,False,tsm_pressure_zone
82,BTCUSDT,short,2022-08-04T00:00:00+00:00,2022-08-08T00:00:00+00:00,22790.0,23652.4,23652.4,21099.8,0.001,4,stop,-0.8624000000000015,-0.8879433200000015,0.02554332,0.0115,0.0,-1.453,0.42,-0.03896197103992986,False,False,tsm_pressure_zone
83,BTCUSDT,short,2022-08-25T00:00:00+00:00,2022-08-26T00:00:00+00:00,21344.3,20209.1,21927.8,20209.1,0.001,1,target,1.1352000000000007,1.1123456300000008,0.022854370000000002,0.010700000000000728,0.0,-0.5232999999999993,1.2442999999999993,0.052114411341669706,False,False,tsm_pressure_zone
84,BTCUSDT,short,2022-08-27T00:00:00+00:00,2022-09-12T00:00:00+00:00,20218.5,21927.8,21927.8,16830.5,0.001,16,stop,-1.7092999999999994,-1.7324804649999994,0.023180465,0.010200000000000728,0.0,-2.2555,1.7185000000000001,-0.08568788312683925,False,False,tsm_pressure_zone
85,BTCUSDT,short,2022-09-22T00:00:00+00:00,2022-09-27T00:00:00+00:00,18438.2,20156.1,20156.1,15030.3,0.001,5,stop,-1.7178999999999978,-1.7391268649999978,0.021226865000000004,0.009299999999999272,0.0,-1.9367999999999994,0.093,-0.09432194384484373,False,False,tsm_pressure_zone
86,BTCUSDT,short,2022-10-01T00:00:00+00:00,2022-10-04T00:00:00+00:00,19401.8,20174.7,20174.7,17885.7,0.001,3,stop,-0.7729000000000015,-0.7946670750000014,0.021767075000000004,0.009799999999999273,0.0,-1.0982000000000007,0.5057999999999993,-0.04095842009504281,False,False,tsm_pressure_zone
87,BTCUSDT,short,2022-10-07T00:00:00+00:00,2022-10-11T00:00:00+00:00,19944.0,18857.9,20502.0,18857.9,0.001,4,target,1.0860999999999985,1.0647589549999985,0.021341045000000003,0.01,0.0,-0.123,1.094,0.053387432561171205,False,False,tsm_pressure_zone
88,BTCUSDT,short,2022-11-17T00:00:00+00:00,2022-11-21T00:00:00+00:00,16642.3,15572.4,17189.7,15572.4,0.001,4,target,1.0698999999999996,1.0521819149999996,0.017718085,0.008400000000001455,0.0,-0.3421000000000022,1.1990999999999985,0.06322334743394842,False,False,tsm_pressure_zone
89,BTCUSDT,short,2022-11-26T00:00:00+00:00,2022-11-30T00:00:00+00:00,16507.9,16801.7,16801.7,15944.9,0.001,4,stop,-0.2937999999999993,-0.3121202799999993,0.01832028,0.008299999999999273,0.0,-0.7403999999999978,0.5238000000000012,-0.01890732800659074,False,False,tsm_pressure_zone
90,BTCUSDT,short,2022-12-06T00:00:00+00:00,2022-12-13T00:00:00+00:00,16949.7,17431.7,17431.7,16011.4,0.001,7,stop,-0.482,-0.50090977,0.018909770000000003,0.0085,0.0,-1.1502999999999992,0.29470000000000074,-0.029552721877083372,False,False,tsm_pressure_zone
